Time	Waarde	Status	Kwaliteit	Reason	Status	Suppression Type
16-1-2023 13:38:51.041	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 13:25:18.829	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-1-2023 11:12:51.804	2	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:48:34.754	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:47:31.804	2	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:43:53.904	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:42:55.804	2	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:37:55.804	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:36:22.754	2	Normal	Goed	Huidige Data	Valid	None
16-1-2023 1:25:18.933	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2023 20:07:08.979	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 19:49:43.179	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 19:44:43.129	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 19:10:19.179	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 16:32:12.029	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 15:35:59.179	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 15:06:50.129	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 15:02:38.279	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 14:57:38.079	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 14:16:45.548	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 13:39:27.298	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 13:25:19.045	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2023 13:16:16.548	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 8:20:52.625	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 8:12:00.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:52:03.725	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:50:43.525	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:45:43.225	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:44:37.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:29:15.825	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:37:21.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:22:04.476	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:20:45.525	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:05:29.475	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:04:28.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 3:59:28.475	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 1:25:19.122	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-1-2023 17:53:10.620	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:46:41.720	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:45:54.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:40:54.570	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:39:58.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:34:58.520	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:32:34.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:27:34.371	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:11:48.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 14:49:32.470	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 14:03:57.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 13:58:57.420	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 13:25:19.193	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-1-2023 13:16:07.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 13:11:10.678	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 12:56:46.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 12:51:46.729	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 12:18:47.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 11:38:55.578	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 11:27:42.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 11:22:42.628	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 10:51:07.828	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 10:02:54.678	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 9:54:21.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 9:49:21.528	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 9:20:36.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 8:30:34.678	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 8:09:09.828	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 8:04:09.528	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 7:26:17.778	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 1:25:18.829	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-1-2023 0:06:28.367	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 0:02:23.518	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:46:58.467	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:45:54.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:40:55.167	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:39:51.617	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:34:52.067	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:33:46.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:28:46.667	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:27:45.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:22:45.917	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:21:41.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:16:41.867	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:15:37.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:10:37.767	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:09:33.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:04:33.867	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:03:29.617	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:58:29.767	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:57:25.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:52:25.867	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:51:21.517	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:46:21.767	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:45:17.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:40:17.567	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:39:10.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:34:10.967	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:33:07.617	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:28:07.705	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:27:01.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:22:01.455	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:20:56.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:15:56.855	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:14:51.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:09:51.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:08:45.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:03:45.856	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 22:02:38.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:57:38.705	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:56:34.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:51:34.405	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:49:01.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:44:01.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:41:30.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:36:30.455	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:33:57.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:28:57.255	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:27:49.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:22:49.405	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:21:44.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:16:44.505	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:15:41.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:10:41.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:08:09.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:03:09.455	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 21:00:35.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:55:35.305	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:54:33.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:49:33.556	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:46:59.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:41:59.455	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:40:58.456	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:35:58.455	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:34:46.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:19:29.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:18:20.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:13:21.105	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:12:21.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:07:21.555	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:06:05.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:50:49.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:49:29.605	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:47:47.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:46:41.605	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:41:41.255	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:40:33.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:35:33.405	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:34:28.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:29:28.855	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:28:23.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:23:23.705	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:22:17.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:17:17.255	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:16:09.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:11:09.505	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:10:04.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:05:04.555	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:03:56.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:58:56.805	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:57:51.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:52:51.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:51:45.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:46:45.805	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:45:38.405	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:40:38.405	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:39:29.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:34:29.855	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:33:22.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:28:22.255	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:24:14.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:19:15.105	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:15:12.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:10:12.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:06:09.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 18:01:09.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:57:02.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:52:03.005	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:49:25.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:44:25.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:38:44.506	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 17:33:44.805	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:50:23.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:45:23.205	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:26:16.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:21:16.755	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:09:16.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 16:04:16.755	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 15:52:14.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 15:47:15.205	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 15:36:45.556	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 15:31:45.605	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 13:25:19.871	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-1-2023 7:17:38.889	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 5:23:50.439	1	Normal	Goed	Huidige Data	Valid	None
11-1-2023 13:25:19.192	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-1-2023 11:31:40.328	2	Normal	Goed	Huidige Data	Valid	None
2-1-2023 13:25:19.265	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
2-1-2023 9:13:36.286	1	Normal	Goed	Huidige Data	Valid	None
2-1-2023 8:53:20.486	2	Normal	Goed	Huidige Data	Valid	None
2-1-2023 8:17:43.786	1	Normal	Goed	Huidige Data	Valid	None
2-1-2023 1:25:18.929	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-1-2023 16:37:29.883	2	Normal	Goed	Huidige Data	Valid	None
1-1-2023 13:25:19.127	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-1-2023 6:11:56.668	1	Normal	Goed	Huidige Data	Valid	None
1-1-2023 1:25:18.964	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-12-2022 16:33:52.966	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:31:03.017	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:30:27.416	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:25:19.951	4	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-12-2022 12:05:54.756	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 12:05:47.656	3	Normal	Goed	Huidige Data	Valid	None
31-12-2022 12:05:29.756	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 2:47:12.356	2	Normal	Goed	Huidige Data	Valid	None
27-12-2022 6:54:06.633	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-12-2022 6:46:14.704	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2022 14:49:56.351	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2022 14:19:49.222	1	Normal	Goed	Huidige Data	Valid	None
6-12-2022 14:07:21.272	5	Normal	Goed	Huidige Data	Valid	None
6-12-2022 14:05:21.672	4	Normal	Goed	Huidige Data	Valid	None
6-12-2022 14:05:18.572	3	Normal	Goed	Huidige Data	Valid	None
6-12-2022 13:25:18.979	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2022 10:09:25.768	1	Normal	Goed	Huidige Data	Valid	None
6-12-2022 10:08:00.368	2	Normal	Goed	Huidige Data	Valid	None
6-12-2022 1:25:19.339	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-12-2022 15:11:06.018	1	Normal	Goed	Huidige Data	Valid	None
5-12-2022 13:25:19.187	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-12-2022 6:52:28.000	5	Normal	Goed	Huidige Data	Valid	None
25-11-2022 15:58:52.204	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-11-2022 1:25:19.134	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-11-2022 19:56:24.503	1	Normal	Goed	Huidige Data	Valid	None
22-11-2022 15:57:22.103	2	Normal	Goed	Huidige Data	Valid	None
11-11-2022 1:25:18.851	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-11-2022 15:16:33.340	1	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:15:32.490	2	Normal	Goed	Huidige Data	Valid	None
8-11-2022 21:56:22.006	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
8-11-2022 21:36:22.655	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
8-11-2022 14:30:39.564	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 15:28:08.943	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 15:07:01.373	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 14:03:30.042	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 13:56:36.220	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-10-2022 14:25:37.990	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-10-2022 10:29:55.515	1	Normal	Goed	Huidige Data	Valid	None
25-10-2022 10:29:04.015	2	Normal	Goed	Huidige Data	Valid	None
14-10-2022 20:21:18.335	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-10-2022 13:07:34.193	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-10-2022 11:04:31.623	1	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:59:49.923	5	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:59:19.923	4	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:59:18.023	3	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:25:40.569	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-10-2022 13:36:26.162	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 13:18:08.863	5	Normal	Goed	Huidige Data	Valid	None
11-10-2022 13:16:54.762	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 2:25:37.583	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-10-2022 17:04:39.183	1	Normal	Goed	Huidige Data	Valid	None
10-10-2022 16:35:55.783	2	Normal	Goed	Huidige Data	Valid	None
6-10-2022 11:33:29.745	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-10-2022 11:07:54.747	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-10-2022 2:25:38.044	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 16:01:39.808	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 16:00:11.608	2	Normal	Goed	Huidige Data	Valid	None
4-10-2022 15:59:15.308	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 15:57:19.708	2	Normal	Goed	Huidige Data	Valid	None
4-10-2022 15:56:59.808	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 15:49:30.208	2	Normal	Goed	Huidige Data	Valid	None
4-10-2022 15:23:38.503	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 14:25:38.294	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 13:58:29.365	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 13:58:15.565	5	Normal	Goed	Huidige Data	Valid	None
4-10-2022 13:57:31.365	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 13:56:55.265	5	Normal	Goed	Huidige Data	Valid	None
29-9-2022 14:25:36.494	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-9-2022 14:04:58.992	1	Normal	Goed	Huidige Data	Valid	None
29-9-2022 13:19:19.193	5	Normal	Goed	Huidige Data	Valid	None
28-9-2022 9:58:16.480	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-9-2022 10:04:11.504	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-9-2022 13:40:59.387	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-9-2022 13:39:44.558	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 14:25:36.868	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 11:22:12.305	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:21:04.604	2	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:07:35.204	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:07:19.604	2	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:05:44.904	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:05:36.604	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:05:25.404	5	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:05:07.504	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:04:48.204	5	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:04:23.104	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:04:06.504	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:04:03.404	2	Normal	Goed	Huidige Data	Valid	None
22-9-2022 11:02:21.505	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:58:49.904	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:57:30.904	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:34:04.913	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:33:58.301	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:25:09.540	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:24:26.100	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:18:17.941	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:18:10.400	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:57:25.135	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:50:53.147	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:50:52.647	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 2:25:37.204	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:55:04.296	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:54:04.000	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:50:53.592	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:50:46.301	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:44:28.714	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:43:00.214	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:42:59.014	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 14:41:18.500	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 14:25:36.942	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 13:40:07.860	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:39:15.660	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:33:26.060	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:33:15.760	4	Normal	Goed	Huidige Data	Valid	None
21-9-2022 12:22:16.661	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 12:22:16.260	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 12:21:23.939	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 12:21:16.701	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 8:22:17.705	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 8:19:44.805	5	Normal	Goed	Huidige Data	Valid	None
20-9-2022 14:25:37.018	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
20-9-2022 10:46:09.659	3	Normal	Goed	Huidige Data	Valid	None
20-9-2022 10:43:59.759	4	Normal	Goed	Huidige Data	Valid	None
20-9-2022 10:22:22.200	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 17:08:46.907	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 15:25:01.183	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:24:23.283	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:23:56.983	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:10:54.983	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:59:53.383	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:51:10.983	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:25:37.430	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 13:45:30.409	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:45:25.209	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:42:35.509	4	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:41:33.609	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:40:13.209	4	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:37:46.009	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:37:07.009	4	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:36:53.209	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:15:46.509	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:13:50.109	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:55:36.009	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:55:24.609	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:40:02.809	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:35:34.509	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:19:03.409	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:51:37.209	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:24:14.109	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:00:02.509	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 10:54:28.609	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 9:45:52.758	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 9:45:44.701	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 9:00:11.285	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 8:55:44.485	2	Normal	Goed	Huidige Data	Valid	None
